Fitness,Label,Xt1,Xt2,Xt3,Xv1,Xv2,Xv3,Vv1,Vv2,Vv3,Vt1,Vt2,Vt3,r
-0.999941665,0,3.777345455,-46.36884086,41.73362042,-33.78037989,94.18782976,32.57694377,-61.25148557,-5.005952187,36.63564682,16.56339452,28.08117329,-81.53924724,65.46651612
-0.999097934,0,-53.19970724,-89.85297646,57.55304442,-92.32814336,-61.0732799,-38.7507678,-57.69456693,-44.98057007,-66.76302851,58.67488382,-98.43751013,-75.39340519,67.38471938
-0.999849964,0,-13.69253703,-49.83366336,5.640240713,94.58219045,-93.95258981,8.901898574,14.88737794,-70.1837182,41.0517466,-45.48497282,-40.38282085,19.80742968,40.82530179
-0.990981209,0,-5.457077335,-68.90049175,0.804095917,-96.51282303,-75.54517152,60.02205125,-27.73586162,-26.69364174,-26.30022241,-65.93481943,59.48579353,27.4098198,47.8327405
-0.999830993,0,-15.33374579,4.521450788,-24.78850153,-40.38620093,-81.05796441,-11.38078044,-85.53742648,20.21280127,-12.33812802,84.32737611,-48.41634723,-38.04721405,71.29313873
-0.998938578,0,-51.09648483,-91.05549603,26.09942048,77.92140519,91.85670711,-16.23138494,-68.72869554,-13.27582077,20.65266457,94.87546235,16.24622757,33.64553287,15.35647703
0.816169518,1,40.92820662,22.57634549,29.52178969,-25.13055801,-37.21277822,-35.33780773,38.05689006,89.73343275,7.239641817,-80.11032003,66.58716086,-21.66244965,89.46518101
-0.774041778,0,-67.33624664,65.20072991,12.1061103,32.85156684,-96.96562177,6.523004722,-0.820195967,94.28686545,-89.46421104,40.58192043,62.65843859,66.14276832,7.185350049
-0.999913292,0,-14.87663858,62.11194699,23.77438232,2.108265771,-37.49731566,-75.88972309,99.11788476,83.65343804,40.44006537,-27.01103694,89.86643837,-37.84524915,53.71081294
-0.999874858,0,-8.755088439,5.000325981,4.84590761,75.11117425,-33.30727808,45.40696691,-46.12581726,45.15060459,27.79837763,56.04177668,-89.48152899,-66.04117845,44.6987222
-0.98610029,0,-66.29501509,37.18942463,-3.776395342,-91.16263906,-16.3571258,-16.1942493,76.0145688,87.01369381,-50.07508496,89.32730242,-76.42988544,-40.55070844,18.91909436
-0.999381145,0,75.74280229,-83.158879,-60.86581755,-2.623931042,11.57455214,-87.13190735,31.33115786,-17.4540152,12.6928099,-12.31351575,-73.60650003,42.10735836,98.79318811
0.639419306,1,28.61569441,-70.58056167,-91.85536608,23.92908815,5.810423625,1.683114368,-4.084181636,53.62914847,-41.24372865,-44.6427503,38.31081717,-24.53067039,0.805437262
-0.999914746,0,20.36648343,56.34511194,-33.10638319,76.7717869,-58.9174813,56.18734102,25.85643668,-39.87929452,85.43988029,-75.08771533,78.20996435,-68.5243986,54.15898596
-0.999497066,0,-98.47005253,32.2070908,27.03720245,-96.36951172,58.1801688,52.81669127,28.15496673,75.77031167,-40.30990023,-67.16388277,24.37152666,64.55590681,83.108056
-0.999611719,0,-57.74362617,18.68594615,-32.49753131,38.70561626,36.7323949,-70.90732121,-7.724977051,-11.79775576,92.14697417,-57.75702356,93.99951615,-76.40321584,25.38752347
0.736732113,1,10.83833735,21.39107773,-85.09694035,-95.20468477,47.84095363,70.6461907,-93.49353888,-79.03296794,54.99432455,-57.30621088,-50.0598265,-34.15635206,73.27583207
-0.965251698,0,-87.90105641,31.46077898,-73.52425302,33.42649208,-31.3773546,2.621737205,61.74421313,-30.76917353,-62.01649881,-76.38499316,53.47660599,-95.36226584,23.48765703
-0.999468408,0,73.70976268,-18.48032946,94.85147729,-46.0563645,53.04055519,33.14003494,36.31682288,35.59524687,-45.41871019,2.94883843,-4.474718506,95.42914171,72.98003487
-0.993399804,0,93.6538634,83.5516677,-18.45202727,-56.4738977,-64.0125672,-68.15204676,95.36874759,-51.95653204,-6.950793213,-91.73619508,16.78415305,14.63646816,17.40280363
-0.999973373,0,-70.86908106,16.30897687,-22.72753962,-79.44128381,16.35185259,-27.97275236,-18.8238142,-83.74558245,37.35034984,91.93247833,-3.273089208,24.67687483,96.90095147
-0.999397173,0,16.23450051,26.87567884,25.76498091,76.8874649,77.56086168,-82.48965693,69.42847405,-38.69087653,10.99538722,96.38251791,64.11760485,47.76986852,20.37457394
-0.977839241,0,-85.74813778,70.6921033,78.49355819,-48.85919759,9.043450296,1.393067882,-72.33089678,57.49913729,8.76431362,-68.88615876,9.20546291,60.70831045,34.29231756
0.09544661,1,99.34779685,-38.08448897,-36.71405704,31.61684948,-19.96313942,28.81346336,85.32500499,-49.78828722,-11.65246859,74.73092127,-77.15826864,-74.97018892,96.11471776
-0.996990545,0,-89.00147192,51.32452937,-47.11887821,49.56932388,19.81477275,-1.239945549,-23.14990001,81.82572508,-57.22525045,98.52029392,88.95477298,73.45408572,56.54319137
0.626356181,1,-70.57178263,-88.46682971,-25.37599007,-8.234801712,-74.74878168,-78.05175232,-2.168902139,92.49975172,11.74752079,-89.47087394,-30.09714387,-19.87403829,56.68024231
-0.999857076,0,-59.82032104,-63.80060342,-69.56528537,-28.93501398,-82.58226969,-63.95486717,-84.45319582,89.91503953,92.96710412,66.4849532,77.54961487,-72.00587296,41.84993352
-0.99983126,0,-72.67960109,67.95872737,-45.42435137,-66.38904865,53.24142735,39.03537067,-24.62991727,-41.87776269,31.39011132,42.33849953,96.38202277,-12.97092648,38.49307436
-0.999949723,0,29.91199211,-96.44017163,15.99236966,-4.929416394,50.42711359,-78.63458995,50.92403171,99.18615546,55.26202803,-91.71800289,36.02700434,24.86122222,70.5268707
-0.997622813,0,13.62177803,51.32276676,-32.75894277,57.55860182,-86.06803223,74.21422501,16.68222852,-90.1654794,-39.7867442,67.23984513,-34.91268983,83.41123211,17.39949528
-0.999324628,0,14.65214634,-23.80030796,17.36594933,73.85647252,7.589261091,38.20535833,-11.80701596,31.01717733,-89.02418296,95.1508265,-13.21444171,55.54480049,61.6470292
-0.997907716,0,65.20348319,-38.35466717,78.59131012,40.22341895,-42.59933174,31.45227751,-5.228996098,59.37797175,-2.654253898,-75.51832123,88.29949744,-82.93568286,41.17111731
-0.999533634,0,-69.12959213,72.74279928,95.11459742,-23.71158391,-75.58741757,-27.46299173,-70.25522174,56.42586334,85.5811086,-77.45301356,-66.49706101,-93.40204108,77.70412119
-0.998454877,0,-56.90168318,-87.56339605,-89.71479465,58.72059786,47.27991218,-71.92185304,69.9082899,4.352519082,-19.36530191,-43.99323411,-97.91188322,46.0749397,67.18480364
0.5498975,1,41.9035028,-2.132456068,23.77258742,2.796955028,69.40676644,-35.83721775,-69.85804401,-52.29591833,-42.49462473,30.34101505,-60.10823812,-26.65617675,64.22392099
-0.95131228,0,14.2697872,-26.0411151,80.16743563,-50.89818575,93.19728305,-22.89645667,-9.795690928,57.1870823,-16.65407793,-53.56089669,39.0637108,46.30013638,6.735046018
-0.999957331,0,-3.674839503,-66.12648878,41.9155334,97.57256551,-5.248127237,-68.79146481,-61.94821899,34.16531997,11.0272982,-0.332328471,2.762111678,31.67887039,76.5468426
-0.999943654,0,-83.81810446,-4.941080534,85.57617633,68.16842738,-50.30733101,-20.33012647,49.75144788,-19.04705377,6.683517771,94.38611274,51.92501063,13.30023508,66.61142061
0.691411387,1,-18.80557262,-60.25532227,-47.13971081,25.50017266,-48.06514858,-37.19917772,-33.79868126,-90.25585753,-79.8668503,99.52762863,-54.09446642,-40.34705049,95.72771355
-0.984036715,0,-77.81344194,-1.302054539,23.0525748,44.65916852,-14.19560063,-74.89776828,-65.43157932,21.33964073,-81.90251183,76.6593224,-53.62772442,54.86444867,8.166943796
-0.934929936,0,67.6443996,-37.12087464,68.97343,93.68471451,67.0388269,3.851027147,5.539686703,18.86970738,10.72947468,16.03820906,63.1072512,-23.91678086,1.908087949
-0.998116623,0,-31.42362968,-72.83643655,83.54641175,80.71070145,-1.751609987,-34.44957791,-77.69854633,-44.11784782,31.09539059,-31.48107175,10.82166678,-63.2156628,11.54864846
-0.999971766,0,11.3514417,45.66618787,-92.30063303,46.80246467,97.42231759,41.95982247,-89.97360407,82.67279004,71.43735706,81.45361766,-49.3953865,-0.182296286,94.1193017
-0.98216345,0,66.95471616,-36.97167286,-69.78422269,-4.723486827,92.75439942,-83.35121796,-91.5702704,29.12050436,-96.66899685,6.72301638,-33.19096708,-19.17947352,15.66126332
-0.994301007,0,81.18808799,-40.87391948,-19.42073737,31.59911763,-96.46482581,48.7823727,-93.61020515,-47.29135244,-24.74665144,-26.41682413,61.86317905,-90.20668578,27.28401347
-0.999957537,0,34.84081288,-23.96905184,-48.30229692,58.2274831,-88.08810756,70.83861498,-14.20574052,44.21391256,13.13351961,68.15361081,69.95814644,-9.64662931,76.73075587
-0.999936988,0,-9.450532994,79.62624707,89.25184658,13.36148042,20.31047464,-83.97479379,3.776777223,-39.53193701,71.24064088,-66.27178821,88.79519822,-3.6015389,62.99206674
-0.999966762,0,-21.51446338,95.3125227,-90.43142286,-27.23961365,70.7297199,-10.91411722,-48.10312749,79.51863706,39.08601982,86.3045476,-46.33260651,-30.59694755,86.74182635
-0.985293836,0,-98.70147755,22.29066232,-21.75273878,-58.10827606,-2.758546127,-91.21022067,-38.333504,18.57891494,-9.746777384,-46.31636557,-83.6640183,17.52669536,22.53635409
0.663959328,1,-29.02930787,-97.34340588,-51.28071382,-82.30875601,-76.8062394,-69.02652706,-67.00968575,70.77804836,23.55446243,-0.47970013,82.96659573,-4.859466076,90.16223263
-0.998915645,0,90.07147293,-28.13636491,12.14902186,-25.53200746,-36.1699184,29.36793174,-85.1955652,-66.53609894,70.37067161,75.5658717,0.973737311,-50.70344949,15.2306651
-0.996352754,0,57.42444741,17.46450248,80.77442526,72.74910895,73.9803627,14.29909731,59.83355675,-61.80722315,-47.90548282,43.2872021,-53.49035895,84.51308026,14.60029369
-0.999702313,0,-66.73665253,88.53668183,12.12439969,-0.143877832,97.58259553,-73.16259851,25.84659174,26.54645407,71.82824966,-89.17904674,-85.78156956,54.87413303,28.98794608
-0.072342924,0,-12.02833465,86.83528223,-27.21406353,42.61010595,20.46692719,-54.74550188,7.304152094,26.45956379,-10.91322341,-84.39738963,-43.46528719,-39.66053572,5.524704308
-0.998124479,0,-93.93183183,-14.73853406,38.78339481,40.30795965,-77.42642941,30.18215363,29.06576795,-28.31118028,-33.48672258,88.8004244,-90.63625211,-48.80469931,34.16990645
-0.99964766,0,0.548586663,-55.03673502,-10.79074318,16.42551008,29.92038039,-50.61805941,-34.51383423,-71.47585708,30.21809967,15.94647498,75.57691924,60.66226908,26.64617638
0.752726032,1,-27.9261703,-39.17464203,38.81416984,-51.69906945,-36.92851231,-31.78396549,-71.21912645,64.37880899,66.07586723,-73.42673736,37.97644371,-45.16419948,96.64807751
-0.999923141,0,82.83642577,-85.49269107,54.74965704,-5.345397493,19.98609465,-10.15821002,-59.10614791,97.05301653,1.922051596,-82.07382563,-81.89073196,15.75462331,57.04200821
-0.997221087,0,33.74571758,26.29755431,46.13954421,-60.11789378,-91.97628003,-26.46748048,-11.46665304,-67.71732213,-1.1975201,-39.5312442,-37.50249128,17.2230944,9.653708964
-0.94018741,0,76.65985043,-52.79091806,44.47097071,-8.950968977,15.6664804,-39.77541423,37.72657747,65.61267575,-10.33208673,-57.47814675,10.99321631,92.53301524,5.951001696
-0.999556838,0,-64.83998726,-88.38660307,64.05079048,77.30422027,52.73707679,89.621579,16.26537358,-47.19265967,67.19032063,-33.11873123,-97.05753117,-77.47716774,23.76218277
-0.997579273,0,-83.63977672,-73.92323905,-61.74405437,57.71194318,-59.41693646,-94.07826678,76.19187267,14.40526008,-30.96716048,5.209308437,-97.33155935,35.33422033,69.51794132
-0.999854332,0,-53.59552038,39.00318656,41.73463596,-94.93604124,-92.59239958,7.231482087,-6.894688384,31.42675091,83.33038934,69.09936551,44.95096831,-89.11860581,41.43503818
-0.999822082,0,70.92047756,18.75814494,-70.9789295,21.56581024,29.00041303,94.25865101,84.34919023,-56.45978442,91.84685472,89.29481712,31.46273682,86.67482558,37.50767075
-0.960255163,0,76.94525094,-88.42327567,11.12842524,-96.90554025,-94.94666718,4.745390117,-4.770846687,81.43778055,-78.33150325,-56.31153474,67.90597546,-85.94678657,38.86893879
-0.999869309,0,-73.20919037,-62.68798504,-29.86364047,71.24072738,62.09705222,80.59158689,-29.72696205,-56.82662985,-73.48174073,46.50167366,-49.08139695,-18.63103721,63.04351381
0.700092892,1,-44.72160119,-27.39247059,54.50701556,53.21276998,8.622814462,35.69558438,86.10270614,49.51045752,-36.79090353,-22.23608331,-4.94328895,4.869493072,38.20354328
-0.999881609,0,-27.82203705,38.63999609,30.33559599,-66.95031579,-25.37086613,68.41840339,75.68105987,68.57954038,80.24528064,-94.47854097,-20.28900171,-10.92889723,45.96857045
0.731601576,1,65.91974975,97.55090669,-36.38799437,-89.51269688,31.96807023,27.4707323,-69.89761421,62.24899169,-78.18506232,-61.74924349,57.60327094,-16.64536621,86.91190619
-0.999883579,0,73.12411997,23.66493156,15.07718328,29.93155225,-92.96556374,76.25594576,-27.61621991,62.13480887,93.19792149,81.24217418,-2.552408811,10.64610805,46.35157083
-0.999908165,0,-34.7346113,-73.79115786,5.190703396,98.5855,-22.27278561,99.40902517,63.5214766,20.18351853,43.96231431,-8.583375171,32.59919304,-27.41357033,52.18835815
-0.99866833,0,3.838298586,-78.24799716,31.43201512,-88.51252484,-23.04501356,32.15288151,-21.24654814,-15.20720655,-36.30765928,11.77643517,-16.11554404,65.254412,97.74771192
-0.985771232,0,33.45289862,-37.21518233,-18.58281745,51.12372454,-85.8624662,-65.06911031,-35.93693911,-52.82797263,-36.29197667,71.43948193,92.39837221,2.875439192,22.68212086
0.706359447,1,-51.72472169,-73.84040875,35.84189621,-78.29969525,-30.39530826,28.57000374,25.33045383,56.76233217,13.7052573,-87.40033544,-30.55569297,-91.560112,69.6796292
-0.996354532,0,-73.15842361,55.8580365,97.69345553,-79.86680577,55.99677915,60.30984079,-58.76415552,94.97407571,23.12068686,59.14611304,-91.85529605,84.26760781,8.344063853
-0.999713583,0,29.02341436,42.18442534,70.71366778,77.68783228,12.02241099,38.27882283,12.12015839,-19.11613142,53.60713518,64.36604157,-52.39287627,-30.69626019,29.54550521
-0.999493421,0,95.94081562,-32.99956903,-11.83743386,2.987472296,87.04888335,-81.35216518,18.27599665,-35.45350302,8.058700517,-2.84677753,-55.48332692,53.25970216,22.21381133
0.508177087,1,34.53909422,5.188029738,-73.93560997,-98.58609833,85.42102908,-0.673243246,-10.74410405,-6.614816139,-66.40335842,-34.60499187,32.40374855,-74.41081245,0.944858063
-0.999656322,0,21.31470831,28.16551482,60.21650464,-57.50618338,-62.68509981,-99.10834617,-60.9114062,76.5616309,-53.80750847,97.97728276,59.97416349,54.27539707,89.79029115
-0.999722915,0,93.25157052,43.69915944,-34.78286244,-94.02401986,39.68991375,2.030171455,-81.66326101,-98.65172346,-87.25595762,-87.35412988,92.58448928,-69.17955673,56.65770729
-0.999569437,0,-23.44272075,-87.79970146,-39.27498149,-89.13143223,97.04001122,11.57370073,20.49955467,-55.83100529,-46.82144619,-89.8170037,97.82038869,46.46404822,64.73689714
-0.999887565,0,95.34232863,17.33946764,-73.82366674,-74.43247706,-85.67512653,-72.48689104,22.46869778,26.10486821,78.96154313,50.49083868,-8.685291219,93.37569693,47.16024088
-0.99978747,0,-47.98401329,29.25412525,85.67036975,25.18020439,-98.70329289,-13.80502879,68.42678103,-88.98648611,57.17835029,-33.84344877,86.10608027,29.08288642,34.31783128
0.581496569,1,64.98822207,78.4822871,30.57880806,-20.44863112,83.70006403,19.44253879,75.27149593,-2.938652186,67.16277933,85.94133383,5.814232818,-51.06241741,98.17253522
-0.999941355,0,-18.57804797,-26.51233222,30.02712474,-35.85177222,16.88417977,27.96375854,-35.79253691,95.51303478,80.96944901,-27.46946123,98.43796645,80.39691642,65.30255143
-0.998366695,0,-3.713339364,62.97531001,92.03356833,85.83421898,-54.88641048,91.47565358,-12.93252627,-28.24211586,-71.02718715,40.36306091,55.9317944,-42.38397904,23.51541456
-0.999711811,0,55.16078,46.44513775,-89.60521854,30.52521756,-73.65249976,6.031615168,-92.53896246,38.03164849,37.03541954,-49.92538818,-65.71607293,89.21027749,29.46882672
-0.982852466,0,-78.6718976,36.83973253,-82.03897975,52.82433911,53.16785207,4.919897462,-17.28181968,65.71027529,-74.93315489,-90.30706011,81.09612217,-40.54022882,24.35482176
0.517641684,1,65.00702233,38.26030718,66.48198432,6.41343929,-48.3167136,51.57035909,-20.52255115,-29.68590865,-82.51208829,75.87473853,-83.13478104,19.02079517,85.85837092
-0.998992574,0,52.0045889,-77.26824205,-20.14317387,35.66435822,-46.68474063,31.42904094,-0.744243289,21.6186836,95.97382227,95.62783263,-95.40923844,1.072287718,15.77575952
0.737381589,1,-47.64889924,-11.47732489,40.26327029,-21.14411589,0.522400115,23.07288194,-78.6380692,76.34914592,-57.11501763,-50.68472258,-97.26702203,79.13562764,90.22913834
-0.999973506,0,-62.12651038,29.161782,-60.71032572,40.02979944,92.15966756,-29.92071334,-40.07785774,9.492279032,76.90014829,57.68951878,34.38597464,3.965241487,97.14241111
-0.999768268,0,87.5801259,-48.80341215,-29.00019881,33.05019166,-87.59439002,-40.8136469,33.76265201,83.48471538,42.58096031,-43.1985216,65.76198779,37.42447589,32.85708552
-0.983941585,0,89.50114845,88.74487528,94.4741479,-93.96179162,-30.09757726,36.23973046,-76.87184787,21.89368832,69.33739617,-44.25797996,7.29548998,35.77711415,4.052970264
-0.99795409,0,-29.26800656,27.81388394,11.42476235,6.901328434,41.83970594,41.59593903,-6.669538281,36.76150395,-66.40596571,-77.46953978,74.27191939,53.0417571,29.04193259
-0.999823777,0,-50.60039371,89.27020826,1.336489087,-72.74106971,-38.02268324,-72.92084825,-72.35219434,15.97891455,40.66465973,-50.7589249,-63.43295882,80.733785,37.67169034
-0.996376295,0,-42.9000937,73.33743728,-8.026220573,-12.83323352,-3.91843877,-52.2921227,69.75615388,54.80029466,62.45882265,32.14303337,73.06968366,-10.5358243,8.36031874
0.719028331,1,-24.7382719,-92.82347953,21.66593464,50.51335929,-43.85938466,-50.08060291,75.83192774,-64.72808895,64.24390073,0.448488124,-99.7776358,20.00294369,71.20614675
0.650564426,1,58.54478649,-83.57854656,12.15494032,-10.78468747,36.24643302,-83.28900562,94.72296945,75.9398931,65.78363819,78.82749279,2.205498523,-16.41205767,77.73558074
-0.99979267,0,-59.21161916,-3.253587995,99.62809386,43.52822569,75.3172001,59.9514648,97.44490784,-21.20908407,-98.44303532,54.41560953,90.58926362,73.1774002,79.89954074
-0.953577503,0,-34.09807967,31.54031624,-0.568102703,-16.90318653,55.36218523,-59.57929814,66.75751596,51.92937327,-28.40271853,-26.58512528,-93.33759979,-15.1913476,9.906624307
-0.981568623,0,-72.38074329,-10.66587726,-33.23037524,88.85772541,16.87984444,10.69058516,77.41894844,64.30513494,-14.31854926,87.41782548,-94.74700063,51.76412343,16.65356976
0.597531026,1,19.47199642,-11.84516473,-65.223898,26.49755151,67.86865589,64.77452563,29.00879136,-84.94319091,-41.79561642,21.31770111,-70.68858757,6.36458887,68.37383626
-0.977544181,0,45.05226034,-65.48102334,-47.98317255,67.32942786,53.43171303,33.35012931,77.50675842,31.60819913,-37.91433762,72.06513722,91.87375464,27.51792555,12.45608696
-0.983468564,0,24.54338193,-57.64201786,-5.811835662,79.8226008,-55.40211437,44.73925626,42.93919421,80.79768989,-29.90126032,-65.12402218,-9.260310966,-61.82232204,15.84829161
0.613543776,1,31.14134633,68.67492045,85.80038138,76.68923208,20.63749411,92.41425961,-84.4878462,93.43454447,-52.56962425,-19.50929616,-16.24440062,-45.85719541,99.73387598
0.755529204,1,-52.87801173,-19.00566332,34.20336267,-6.001627367,-89.02895619,-46.93123179,-91.95104896,89.57931971,75.62627587,-11.08690514,-62.57999253,-91.4225213,83.34822029
0.684357179,1,-34.13120057,-51.67194822,25.29699356,84.89088606,-87.98608672,80.43131329,22.57740264,-51.92812074,12.58329001,-26.8797513,-60.42094264,49.52970792,63.01721367
0.599368541,1,69.90942354,83.23758276,71.20286823,8.912268687,-83.65768464,82.07873436,50.92271683,25.85497128,-90.15594538,3.642288405,-81.08241235,-53.49420457,90.12882217
0.79619887,1,-83.05534528,65.93448073,47.05009541,2.781479549,-99.78238338,-60.19898884,-40.30726874,-91.26344573,42.1444142,34.30249307,-49.53527552,-5.084882834,0.423642092
0.794828566,1,-34.12392138,16.37647492,56.90600518,6.904583599,21.36475766,-81.17489078,6.386839163,-27.8344739,54.61289997,68.36032563,-25.08696119,-13.52404648,98.2120109
-0.999044498,0,-31.95391903,44.18757576,0.167707943,61.91100266,53.79176082,2.108055145,-39.39794212,-91.75431992,-47.96515428,-78.36808899,14.93426533,96.69151806,30.35662132
-0.999522149,0,76.53633747,17.7111025,34.70612077,-83.97177443,76.01195929,37.69454507,85.62862546,-57.66814474,73.55188597,-7.703844762,75.1799028,15.28688723,22.906954
-0.999442245,0,-23.47256985,-38.67499465,90.89375979,-90.04698601,-96.89837089,91.60715322,-98.9669174,76.62954072,57.63250331,-15.87103333,55.94900942,-35.41091345,21.21038256
-0.99920982,0,-66.74367685,91.07190942,16.5931165,27.50747886,-22.07660867,1.207282199,8.943741265,12.8888584,-98.05278814,-47.60804925,24.03404322,73.52770922,60.96373252
0.69765572,1,42.39314167,91.70089913,-19.80313942,-37.13811091,39.85518599,-64.88499618,53.02998427,-92.85772682,-86.87717448,-13.41265436,18.35748066,-74.78224443,96.86903204
-0.999536625,0,-38.84425099,-72.61473514,-4.642535562,15.92510809,-18.40203169,98.82771784,-71.40448583,-5.092854537,56.16281824,59.06092688,-89.35555277,-94.7883789,23.24096903
-0.998920049,0,34.1244393,-94.62002936,-32.52830168,55.15660974,-44.73338212,10.21215737,-45.36953463,-16.60339606,-64.37691579,-20.80988556,93.98791583,-26.77522447,85.60910888
-0.396710571,0,72.70803479,-28.20380905,65.17629003,-73.04684632,40.8644101,-69.90487291,5.462673303,-83.29277032,-78.23171246,-96.63003054,-74.19254748,53.36757754,11.95883496
-0.999950619,0,17.62981827,-59.23685934,-72.58746919,-63.30446683,32.11104894,63.92853054,-49.0367625,74.76935269,39.96999034,94.08244472,16.9106111,91.80551235,71.15800076
-0.999957155,0,-68.96299925,16.13120268,5.119967286,21.12164326,-58.77876713,-63.91080724,85.81747083,-80.39641962,73.90998954,77.84836515,-51.73486463,99.55354654,76.39800158
-0.99987841,0,84.08348565,-32.09974099,-26.51122998,9.902614309,-26.3808702,-10.70252766,-11.1250504,-98.76667891,33.23164483,11.40899644,73.77639465,-93.27139791,45.3558182
-0.999909157,0,-50.88873274,18.79292187,86.04228951,-50.13091169,32.89530225,-0.027499964,45.66435949,89.4810995,96.26798692,38.35169339,48.85902086,-19.59979643,52.47571967
-0.999854319,0,65.99631014,-73.34420748,-98.07222304,-61.50838398,84.93671487,27.03753937,87.12698267,-88.00087728,-1.919075239,89.08919379,25.54129579,45.17018533,69.85240869
-0.999796905,0,-93.1098192,63.25405173,-0.465375196,45.34795523,73.06198602,-80.68881102,-79.76324184,-75.93545392,83.51006587,88.22019015,-45.11244706,47.74722372,35.10851341
-0.999931951,0,83.77025344,-90.15853151,38.1576061,62.01382675,-51.1924704,66.39432096,-82.31534196,52.12173709,15.89442669,-91.18227215,98.8726981,-33.962989,60.61805112
-0.98936378,0,-45.04816183,-25.7057766,11.18307141,73.08246379,-27.08703941,-54.12924656,-22.13754805,-90.59399757,-38.82295077,98.880649,6.219109203,-45.41959312,7.49119646
0.656095022,1,-56.52112722,-27.08337664,24.72236911,-62.81853032,-38.65261905,-43.42558028,65.79476506,-50.65026351,22.9210366,-59.5382585,-17.07462524,4.860598365,94.60479484
-0.998526876,0,-10.91513198,-88.12829415,-75.04347814,3.561145402,-96.38750644,-61.54573367,-3.727883364,-22.71077357,-74.02546272,-54.78606143,-83.120685,47.67971936,45.4374682
-0.996280142,0,85.1614678,84.00775747,-94.25777055,-51.85813271,-10.19263572,56.00512667,-39.19274832,92.28778894,-71.12580203,-5.578399091,82.19124774,82.95690434,36.82342779
-0.999931267,0,-99.76479161,-50.38683197,-13.40457799,90.52731111,-6.816595567,58.64922317,48.36452142,48.41810124,60.39877202,-23.81288676,-66.65816946,25.02733239,60.31489821
0.551292137,1,43.52751571,-26.32185272,31.68650767,71.6926737,48.71673557,9.242754885,-19.99926581,74.94685685,70.13398867,3.282601372,-13.57563073,-22.45753965,91.90905854
-0.999959537,0,49.9964334,-38.39938614,15.6195835,-76.05930099,6.015847967,-95.09241108,-37.92664106,92.90526247,92.90763024,54.70301244,5.472045725,-82.51603429,78.61343039
-0.996597889,0,-38.98489611,98.49685307,-26.96058564,14.95534151,43.81685462,71.70059888,36.54569446,-68.80730902,-99.77675597,-39.66112388,53.58858554,-66.83469416,38.85861665
-0.960176899,0,10.58910146,-45.30660504,-28.65680942,35.66628333,91.8183387,5.912638239,43.10926501,99.63465097,-55.13839174,80.96418938,26.50553319,-65.6229824,6.547728952
-0.999338157,0,-40.23590969,75.9338077,66.14272525,18.08875328,49.99966935,84.81587531,21.81083407,-97.11282781,1.220513815,-83.52874225,41.10226247,76.77001216,19.45441929
-0.999880166,0,95.76769831,-83.85882662,67.61528418,-33.37164251,62.15939193,3.374867045,68.6097593,87.60702571,69.10466879,31.57755218,-85.59823435,-45.23792883,45.69159626
0.693199901,1,58.0617813,63.52893842,33.70544289,40.93022992,69.90164153,-91.03667956,54.77304522,-24.95905336,-82.95142362,-27.70222854,-75.5434608,62.22497013,34.65988772
0.072614687,1,-61.33073435,-29.12229994,-58.67742679,-64.55559533,33.40703989,-46.20490564,-25.71300983,0.45966134,-26.74259617,75.23233115,-37.46436913,-76.34981212,74.23127533
-0.999916831,0,79.03924228,-18.31976503,-61.16036994,63.8733685,23.69079625,33.45136186,47.42646913,68.97231762,89.7264255,-60.23356367,11.79527203,-17.06384763,54.83788556
-0.994927359,0,-35.79806919,-81.35370676,-84.63814211,-47.89251019,46.15916452,79.48759725,-28.0199105,70.40296734,-46.12792033,21.83349957,14.45297867,-94.51534421,34.92117259
0.287225593,1,-17.50336734,96.74689449,43.38341852,-21.18986913,-87.54863985,81.89925416,32.31934696,5.438485933,-33.6799245,48.83519001,39.48727697,67.61732585,2.908008499
-0.999884362,0,-57.7627948,-6.857718692,-34.97396305,-52.98870264,99.02426131,33.61278209,74.01213442,-32.12844951,59.53833493,35.23934332,-57.01169207,87.41686705,46.50482818
-0.998250652,0,-29.33594262,-73.41792517,33.87844961,-1.355701433,-4.830089825,-42.67293132,32.10899577,-55.67315672,-20.605009,-7.362141212,31.45517762,-47.62179478,66.12422413
-0.999921044,0,-53.91977278,-44.75198023,8.523883476,5.367203987,-79.56358139,-1.240117299,32.17641266,-52.88731944,-44.52458195,71.21835706,38.24972108,95.99089049,64.35557397
-0.998959494,0,62.38225413,-9.201990257,-28.75935397,-46.4292669,85.56726232,96.70938411,-70.88189715,82.59045012,-93.27856766,14.09996383,80.23380514,11.65353639,39.39476084
-0.999786663,0,75.52912685,56.06455185,-2.028700611,-81.10762164,-44.30946063,34.20646262,17.24657792,56.44679559,-27.32031036,35.87889342,-5.004302035,-28.1823229,40.43477134
0.223741072,1,-94.17376916,-66.06619662,-83.95028316,-60.38898036,96.02195686,30.68244058,16.79384847,8.80144732,-71.93104494,-5.711254721,-3.41517969,-61.08755986,92.05586862
-0.999931928,0,-31.48893299,-1.617765116,69.15530516,-4.956934246,74.54565537,0.064505355,-40.78199631,-40.87906465,28.84864887,-68.91444479,-7.542940664,-74.56855489,60.60565694
-0.998507909,0,-40.84268105,66.18587241,-96.34375831,4.294790695,-2.305778618,76.57451946,-58.92198774,-20.54666921,-98.05450851,-76.92630451,20.10058597,37.97641063,45.7618163
