Fitness,Label,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
-53.0752525,0,1,1,0,1,1,1,0,1,1,83.47142154,-165.4230184,-27.17180537,24.30967892,42.92225271,9.40075839,116.3320962,646.2200679,108.4110898,29.00981545,-15.09935769,6.381343208
-28.1478793,0,1,0,1,1,0,0,1,0,1,-82.99168084,94.6693717,97.98195787,0.958483085,39.59937866,35.91765829,324.1652385,669.0444166,296.2938634,25.79712262,-13.08237391,-19.86720172
0,1,0,1,0,0,1,0,0,1,0,-45.29679927,-111.649508,52.74063188,0.162238703,12.72995574,28.73702676,592.0745796,325.2892047,988.9512512,-22.60584922,14.15261918,-20.60297879
-67.49341917,0,1,0,1,1,1,0,0,1,1,60.87160194,17.17045594,39.25961795,38.84106421,17.13131774,33.7030027,156.6967976,58.12381789,339.7069621,19.03058491,-7.347139814,28.35629593
-29.14940014,0,0,1,1,1,0,0,0,0,1,-132.1725715,93.06227817,23.48529627,29.18864696,35.91261284,9.92017093,857.8907711,904.7289191,292.019885,13.55218549,-9.633251738,-13.63912639
-26.5116803,0,1,0,1,1,1,0,1,0,0,105.7269707,0.672151334,-80.41245917,5.38492235,39.89689921,43.6630046,942.5263129,638.1281325,90.59015204,-25.51751311,-19.05294383,-28.09874028
-34.0819486,0,0,1,0,0,1,1,1,0,0,97.03859676,114.3637296,86.5531927,34.12119542,43.2537741,20.98912329,786.996488,422.5680837,943.7299584,-29.92113612,28.87607443,4.211650939
-39.0841353,0,0,0,0,0,1,1,0,1,1,34.45457313,-155.3269879,-101.504385,39.12338212,18.63980344,29.75441184,783.4848403,247.8860076,554.4252889,-16.22487629,-29.58523416,15.99836383
-5.993095809,0,0,0,0,0,0,0,0,1,0,-155.7560922,-22.48747428,-64.49762059,6.032342628,6.05633176,36.26764471,524.7642644,944.2569706,988.3400766,-5.406349209,-7.728727371,-16.38875445
-55.19353786,0,1,1,1,1,0,0,0,1,1,47.06990582,-144.7239007,-91.5565745,27.7076314,13.72319809,34.51354212,267.2290924,39.50630425,296.5617775,3.381898506,28.14446827,11.34748267
-2.789876512,0,1,0,1,0,0,0,1,1,1,9.202050445,-86.53569116,-161.5784878,32.93775581,7.393112591,12.61786526,259.427448,547.0959597,541.2684675,17.28679104,22.17633332,17.25243181
-25.95185594,0,0,0,0,0,1,0,1,1,0,-37.23507172,27.62701045,-173.015459,25.99110276,41.94882418,4.809275111,732.1497587,970.522787,608.8855387,13.17993673,-11.83486046,-2.458656355
-38.11680038,0,0,0,0,0,0,1,0,1,0,57.94382337,-37.92332104,-86.76340482,38.1560472,42.52752337,16.96499268,67.28018454,181.5817687,575.7476152,-18.8468981,-12.51309864,-2.300153584
0.698399405,1,1,1,1,0,0,0,1,1,0,-120.3250522,77.14990167,146.5334267,9.83419835,39.19326516,9.532617463,836.6649403,859.3016892,523.377473,-1.358232344,23.39298796,-26.09542797
-7.228978327,0,1,1,0,1,0,1,1,0,1,-125.0581559,-130.6977215,75.52912189,20.91890097,5.09720325,31.53954835,179.9861375,803.6680804,513.9561048,2.906301707,-17.52931443,17.07533248
0.769513741,1,1,0,1,0,0,0,0,0,0,34.47051837,89.73729379,57.93275572,6.957049871,25.61513253,6.999363386,927.5862761,891.592575,553.8001954,11.34162121,19.19087537,-16.79147024
0.56076636,1,1,0,1,0,0,0,1,1,0,-141.4176761,50.3833751,32.3763243,11.30499379,10.86616114,8.895334616,385.8257698,26.82902797,635.3565725,-7.439829761,-9.830969151,4.886931823
0,1,1,1,1,0,0,1,1,0,0,-26.97296376,-167.3016011,58.4418745,17.63041885,37.87558563,30.34912272,388.9766843,761.6180634,920.168355,2.190966959,3.931564366,5.414223064
0,1,1,0,1,0,0,0,1,1,1,117.4655881,-40.76543663,11.17863485,18.70332318,9.07654585,26.3530422,850.0037341,243.9215544,92.85728452,-6.580431506,8.751241314,-7.92413534
0.752164332,1,1,0,1,0,0,0,0,1,0,-62.36919437,70.26435336,124.0728005,9.413821521,32.04915034,9.930050635,841.1200064,869.8295093,559.2237301,1.665797092,15.33934396,-19.86020482
0,1,1,0,0,0,0,0,0,0,1,-2.210876921,54.29018982,51.6726944,21.09856483,20.52938762,34.74051958,358.2718344,624.9660411,889.8880671,16.95895449,23.71000089,26.40989193
0.781606098,1,1,0,0,0,1,0,0,0,0,107.9147831,117.6554383,-40.9098312,6.053035883,5.102106137,17.17056132,829.1022833,214.1273244,780.1202479,9.866450731,-28.1792146,17.33407302
0,1,1,0,0,0,0,0,0,0,0,96.52423953,149.6410513,-40.53396685,26.61375844,20.16230206,26.59366891,369.1624157,522.4629152,781.3983023,24.01464878,0.074910004,22.17885308
0,1,1,0,0,0,1,0,0,0,0,103.4098346,-96.20698569,161.4706683,18.08363839,29.6607796,19.00044539,133.5503476,772.5300962,98.95329448,-13.17887334,-9.420591393,26.58273999
0,1,0,0,0,0,0,0,1,0,0,27.77618281,157.6777488,-87.75081765,1.670382484,19.19389258,20.08285689,529.6102302,833.6152602,566.1985849,-0.481982687,0.046068844,1.968418494
-15.62989529,0,0,0,0,0,0,0,0,0,0,88.33932382,-9.445044252,-16.70413378,15.66914211,40.23466334,11.6079029,261.3471012,512.9072832,579.0037229,22.20041773,-0.335083674,4.12866531
0.517672631,1,1,0,1,0,0,0,1,1,0,-85.95689297,48.93788423,74.62884066,11.71625804,14.32160715,16.62859798,413.7973514,57.4587514,687.8999226,-17.3693508,-7.124626238,-10.84897557
-12.38788526,0,0,1,0,0,0,0,0,0,0,114.5589367,-68.51519238,47.33476403,12.42713208,21.61091337,12.28889817,143.6909953,831.2628635,275.2919585,-17.76029898,-0.452996955,22.83779707
0.756568354,1,1,0,0,0,1,0,0,0,0,99.83502247,93.41371484,-51.64367771,8.223589241,8.879746761,19.57877059,829.6012475,212.9038869,752.4242834,11.35053799,-27.54008516,17.80960807
0.76911098,1,1,0,1,0,0,0,0,0,0,52.07746954,83.45544808,54.9789555,7.066628918,22.70040192,7.606321715,918.2513946,894.2266398,573.5252469,11.63503753,14.40307749,-13.90309474
-3.071958657,0,0,0,0,0,0,0,1,0,0,60.8761408,145.1969035,-18.28822734,3.111205476,27.95271114,11.32762505,512.8851165,703.7936355,612.8218555,7.195345524,-5.749946485,-12.52666441
0,1,1,0,0,0,0,0,0,0,0,149.3156694,169.7963864,-135.8940605,29.46660559,26.43945608,21.84071931,357.5267015,480.1933318,681.8864771,27.22789718,-22.22075738,18.28920942
0,1,1,0,0,0,0,0,0,0,0,141.4338682,151.689079,-125.5953714,28.41317246,29.64198775,18.48979935,343.9335397,470.9717649,657.5668061,26.78532688,-20.97862068,14.37872962
-3.390242518,0,0,1,0,0,1,0,0,1,0,-40.13358069,-68.33524724,71.07244641,3.429489337,14.17511495,27.70326817,551.7084283,261.3106348,922.3403678,-24.08672737,9.149906521,-22.55342078
0.472853746,1,1,0,1,0,0,0,1,1,0,-30.12206295,47.48264446,117.1663228,12.130296,17.80035789,24.41401717,441.9575831,88.2950524,740.7976434,-27.36584,-4.400030803,-26.69101142
0.79298526,1,1,1,1,0,0,0,1,0,0,26.94223805,-14.4910061,38.50541728,8.403029776,21.65511427,28.8181481,469.8279522,66.18512284,839.426281,-17.18669072,-6.481307413,-24.59721053
0.792576331,1,1,1,1,0,0,0,0,0,0,-15.73275473,98.85995169,74.47214063,7.142340695,32.36464591,6.288613408,931.7833277,882.8983484,516.089743,9.193404664,27.93178293,-22.94192902
0,1,0,0,0,0,0,0,1,0,0,34.69755291,153.4224753,-64.6260859,1.375845273,21.70543861,17.33031238,528.9916282,802.7391884,577.9145375,1.162105253,-1.102291276,-2.954219679
0,1,1,0,0,0,0,0,0,0,0,93.34373892,-40.16052964,92.20961717,23.70179579,23.84657376,18.75381879,476.0729949,646.4683155,927.9280364,6.609765739,-4.587951526,-4.568787915
0,1,1,1,0,0,0,0,1,1,0,-5.980199098,41.89982219,86.07813749,15.86375886,28.77304465,35.84702711,161.5053423,125.1916311,830.7474211,-11.0528328,-5.020066887,12.48682286
-6.201459663,0,0,1,0,0,0,0,0,0,0,34.45950317,-31.48718308,-113.8228048,6.240706482,5.810288931,11.89392778,588.0195095,926.8744267,416.3370003,-4.936258827,20.24871936,22.08276229
0,1,0,0,0,0,0,0,0,0,0,126.1870197,-149.8622126,-16.85105398,1.732345312,33.3375414,31.11846354,215.3575661,672.8536801,554.0119518,20.73648243,3.844742905,23.19370166
-14.43382692,0,0,0,1,0,0,0,1,1,0,-79.08776081,145.1333261,-19.78905094,14.47307374,19.84488235,23.31875658,912.527277,326.5901549,407.837715,11.92034405,-9.969264129,11.89750255
-4.699792416,0,0,0,1,0,0,0,0,0,0,48.44105887,-5.521403625,-58.06994885,4.739039235,13.83625052,7.366631399,575.7496308,841.5174546,470.105378,-0.486719122,13.94875885,7.494388156
0,1,1,0,0,0,0,0,1,1,1,135.3230959,-53.03824802,-0.676760419,16.66597142,4.641962399,22.92592094,826.5673872,240.3889905,81.45780029,-17.2631068,12.08173356,-6.567571804
0,1,1,1,1,0,0,1,1,0,0,28.75095281,-164.6799788,78.03084614,19.8036,35.54086453,23.02750181,443.3153546,740.8064788,932.9396806,0.247621531,-6.213210239,-5.845516525
-2.994150456,0,0,1,0,0,1,0,0,1,0,-40.75952285,-73.5862784,68.8500622,3.033397275,13.99991685,27.82859176,556.6020572,269.0668208,930.4156718,-23.90719903,9.756390381,-22.31696675
0,1,1,0,0,0,0,0,0,0,0,105.4143758,98.08309562,-70.92809652,24.81028367,36.28658996,11.01423564,311.4053791,458.8116481,622.0494557,24.69105066,-11.27433179,5.177312589
0,1,1,0,0,0,1,0,0,0,0,155.2637003,-142.3256884,148.3760929,22.49685161,27.85519327,14.66617142,82.68588355,843.3737678,140.3011159,-8.272308553,5.789045049,29.54987029
0,1,1,0,0,0,0,0,0,0,0,140.3261325,166.3642549,-119.6557604,28.98081131,25.37055706,22.65007068,359.5080776,487.3911664,698.8317508,26.68073233,-18.42416151,18.95155358
-3.450628323,0,0,1,0,0,0,0,0,0,0,75.47884047,-1.810085691,-37.36180049,3.489875142,16.46322972,10.64572815,199.9300994,814.8242452,386.3753276,-26.24621599,-7.076017259,16.87836796
-12.25611407,0,0,0,0,0,0,0,0,0,0,-90.63620959,-144.0235155,-105.9285713,12.29536089,17.22596869,20.01642904,239.8317081,468.7093056,459.0265821,11.92762843,13.42262437,-3.231789585
-7.935677705,0,0,0,1,0,0,0,1,1,0,-106.8522602,158.7630038,-10.79463217,7.974924524,11.43654158,15.12422724,903.3320313,393.7845936,481.6869817,6.006880942,-17.67353916,17.67019981
0,1,0,0,0,0,0,0,0,0,0,106.1550654,-80.90279043,-26.91325422,2.072489226,25.84015503,21.9955148,209.5196278,740.621849,482.9770439,-0.650207962,-1.479886877,20.65647174
0,1,1,0,1,0,0,0,0,0,0,-15.54779816,-19.10550571,-60.78683368,19.64948344,31.64734533,7.859017479,269.3451858,426.2047449,529.7778349,17.71155709,4.776958784,-7.241053217
0,1,1,0,1,0,0,0,1,1,0,-81.24757772,-160.3152283,71.46115123,15.97967574,28.96061206,20.17069906,507.4735845,87.31331474,48.95135752,-22.84079395,6.36904707,-14.57240796
0,1,1,0,0,0,0,0,1,1,1,-6.204501943,138.9682132,-124.8723972,21.90436538,28.88913587,29.51802571,854.1805539,144.404604,288.3627061,-14.66320931,20.99202603,11.52147884
0,1,0,0,1,0,0,1,1,0,0,-77.73548242,162.4023135,-9.596477762,2.004231319,2.705331478,8.688170822,878.1265482,406.1082686,615.5705521,1.952574721,-26.52671774,22.26332298
0.536224466,1,1,0,1,0,0,0,1,1,0,-109.5928297,49.55391468,56.6219221,11.54098796,12.84898634,13.33288318,401.8765941,44.40516352,665.5073196,-13.13764836,-8.27799888,-4.142742961
0,1,1,0,0,0,0,1,1,1,0,-35.33019635,42.22873476,59.36242645,15.95899924,27.77788947,32.46464529,120.9438761,111.0565011,808.84592,-3.981665342,-6.610549821,24.86592555
0,1,1,0,1,0,0,0,1,1,1,-14.29653456,107.8030011,-34.93106875,27.05630398,35.12356833,39.04479176,926.1004586,194.0676579,248.3431025,21.99047215,5.79630212,-0.273415085
0,1,1,0,0,0,0,0,1,1,1,-18.06646687,123.843341,-63.39777332,25.93783917,34.51257872,36.84826887,908.5999216,177.2128381,267.2966604,12.5957177,10.10525245,3.534418793
0,1,1,0,1,0,0,0,1,1,1,50.77758627,34.42864833,-12.15860302,22.93096909,22.25957484,32.77664407,888.5181296,218.6892898,171.5524232,7.879994878,7.255675013,-4.051920503
0.561963583,1,1,0,1,0,0,0,1,1,0,-142.9967626,50.4245313,31.17330525,11.29328422,10.76777724,8.675152153,385.0293593,25.95693456,633.8605515,-7.157115169,-9.908024492,5.33496659
0.81439097,1,1,1,1,0,0,0,0,0,0,-68.56617405,87.89340632,110.8729487,8.50209708,35.81403284,7.927279262,883.7355291,870.9788073,519.7710437,3.863384423,25.63907052,-24.53487742
0.007533174,1,1,0,0,0,0,0,0,0,1,-101.809757,-119.6289922,28.54026015,15.29303868,37.22345078,41.95751006,303.2612093,759.9786976,894.6660134,8.431243618,23.19637651,26.57419153
0.56966017,1,1,0,1,0,0,0,1,1,0,-153.1312347,50.68866906,23.45240903,11.21813299,10.13635591,7.262035751,379.91805,20.35989712,624.2591884,-5.34267172,-10.40256055,8.210423923
0.793678048,1,1,1,1,0,0,0,0,0,0,-16.53314605,98.69381579,75.02358877,7.162940104,32.41690184,6.31343811,931.0554354,882.7177753,516.1455123,9.112658387,27.89704985,-22.96606113
0,1,0,0,0,0,0,0,0,0,0,119.5398823,-114.5393796,-20.52314388,1.7296197,29.75716521,26.61896804,211.9477946,711.0919734,519.1205556,9.899211426,0.948862557,22.33435872
0,1,1,0,0,0,0,0,0,0,0,80.19373353,143.406198,-11.03526629,25.73125843,18.22052664,28.06394679,372.7618086,535.5385921,812.1812999,23.02066221,6.971853897,23.38207582
0.818197114,1,1,1,1,0,0,0,0,0,0,-64.64298512,88.70773615,108.1699768,8.401127253,35.55789578,7.805598784,887.3033578,871.8639026,519.4976857,4.259169452,25.80931777,-24.41659173
0.770265039,1,1,0,1,0,0,0,0,0,0,19.40693862,95.11171,60.45987156,6.863299812,28.10882247,6.480081819,935.572709,889.3390078,536.9244806,11.09058966,23.28706298,-19.26261214
-11.5066542,0,0,1,0,0,1,0,0,1,0,-27.30725905,39.26481505,116.6118219,11.54590101,17.7651386,25.1352343,451.431976,102.3768798,756.8674939,-27.76548301,-3.277690871,-27.39865365
0.513914996,1,1,1,1,0,0,0,1,0,0,-20.56606002,40.67955812,111.2125206,11.75143703,18.42818017,25.36151717,446.6785446,87.76202942,754.6799473,-26.86672523,-4.460965598,-27.42109592
-4.655771752,0,0,0,0,0,0,0,1,0,0,66.47110671,146.7886233,-25.89148371,4.695018572,27.90353823,11.92120477,503.582535,690.2393544,616.2785112,8.405965521,-6.872762402,-10.72165299
0,1,0,0,1,0,0,1,1,0,0,-53.44285612,157.87549,-13.08030911,2.414990498,2.822051686,9.657230006,871.7945596,381.4731177,638.1436944,2.895371485,-26.77171974,21.60508407
0.780792718,1,1,0,1,0,0,0,0,1,0,36.36373771,58.53421252,85.8091363,8.697672395,19.8785186,10.60711321,848.7096058,887.7645824,620.2910011,6.817498822,1.619248771,-9.237950448
0.79969846,1,1,1,1,0,0,0,0,0,0,-79.06973214,85.71320015,118.1096183,8.772423709,36.49978887,8.253054543,874.1833772,868.6091406,520.5029054,2.803748724,25.18326739,-24.85156383
0,1,0,0,1,0,0,0,0,0,0,51.76531701,128.2043022,-11.45290454,1.035820851,26.64088875,10.10256565,532.1613309,736.3932091,593.9808767,4.73560022,-2.238338334,-13.11449087
0,1,1,0,0,0,0,0,0,0,0,115.1738871,112.6076811,-85.74023982,25.78648937,34.4862295,13.03974581,320.2189111,462.1064418,631.6729112,25.25849653,-13.90371688,7.670444137
-7.958247034,0,0,0,0,0,0,1,0,1,0,57.53948024,-20.21177932,68.86616732,7.997493853,24.08725551,17.42524965,198.2720701,750.5747555,219.0966132,-22.79452035,-17.54282461,19.85590195
0,1,1,0,0,0,1,0,0,0,0,75.55833306,-71.43592759,168.5039643,15.71323432,30.63058754,21.32844999,160.8704265,734.4788805,76.74474943,-15.81426407,-17.58991894,24.98904908
0.161091012,1,1,1,0,0,0,0,1,1,0,-12.8340272,43.74606204,97.51395936,14.61635017,25.15848361,32.17572155,256.560424,113.4738579,801.6727033,-16.7725119,-4.749195773,-1.063503246
0,1,1,0,0,0,1,0,0,0,0,143.4394612,-131.8092387,151.3620494,21.49050642,28.26692119,15.65451609,94.28450937,827.2192825,130.8725705,-9.391152722,2.320791028,28.87327545
0,1,1,0,0,0,0,0,0,0,1,26.91244758,105.1452273,58.43676031,22.79613634,15.64794097,32.63022722,374.3572792,585.4875107,888.4909663,19.45250955,23.86018781,26.36184972
0.775806708,1,1,0,0,0,1,0,0,0,0,105.9776805,111.843545,-43.48324436,6.573420684,6.007786136,17.74792354,829.2219087,213.8340083,773.4802089,10.22225698,-28.02598489,17.44808137
0,1,1,0,0,0,0,0,1,1,1,-18.83001809,122.8697574,-59.44066974,26.1974727,34.87455809,37.32011448,912.1028804,179.3246945,265.9406452,14.35036687,9.404474019,3.020294072
0.795567868,1,1,1,1,0,0,0,0,0,0,-81.40522382,85.22842601,119.7187094,8.832531493,36.6522684,8.325491469,872.059433,868.0822395,520.6656366,2.568136149,25.08191846,-24.92197982
0,1,1,0,1,0,0,0,1,1,0,-16.78587466,-140.1357532,58.93391158,16.03378458,21.46015652,20.80531097,593.8324067,133.7083839,48.12264952,-20.77896596,7.254112312,-13.40029884
0.77117092,1,1,0,1,0,0,0,0,0,0,103.1319108,65.24013531,46.41389398,7.384372573,14.24862958,9.366303784,891.1832691,901.8645727,630.7214915,12.4858496,0.520018269,-5.52774366
0,1,1,0,0,0,0,0,0,0,0,72.7230597,24.92945673,80.32328645,23.64757151,19.82294999,23.75430819,439.5264179,615.9877311,912.4264291,12.0135514,6.444590034,7.389626642
0.793879256,1,1,1,1,0,0,0,0,0,0,-82.32059076,85.03842481,120.3493727,8.856089991,36.71203085,8.353882221,871.2269795,867.8757271,520.7294171,2.475790729,25.04219601,-24.9495785
-5.325815945,0,0,0,0,0,0,1,0,1,0,65.55560829,-8.469222693,10.97979478,5.365062764,19.96341249,13.85491362,200.9856217,783.3557429,309.5164649,-24.86442423,-12.33253978,18.11519264
0,1,1,0,0,0,0,0,0,0,0,50.39590901,100.150725,34.4739387,22.79604729,23.41823162,22.1730908,346.9601606,526.6014069,785.6301371,21.2854453,15.15071259,16.09459788
0,1,1,0,0,0,0,0,0,1,0,21.21435728,20.66007414,-144.7217873,22.26944597,31.92604559,31.99861778,828.9346608,167.7737885,431.2901413,-1.753875039,0.323694285,18.8790591
0,1,0,1,0,0,0,0,0,0,0,-13.18472538,-111.8781811,23.31376334,0.628212912,15.7337367,30.01409957,575.4908795,264.3798158,989.2448123,-17.96664921,9.191916107,-20.39090541
0.533900094,1,1,0,1,0,0,0,1,1,0,-106.5966608,49.47582463,58.90453823,11.56320577,13.03566059,13.75065881,403.3877084,46.05987919,668.3458795,-13.67407285,-8.131793577,-4.992847029
0.488212611,1,1,0,1,0,0,0,1,1,0,-49.06682449,47.97640741,102.7333523,11.98981289,16.62001753,21.77242392,432.4028146,77.83229342,722.8494432,-23.97403055,-5.324486216,-21.3158076
0,1,0,1,0,0,0,0,0,0,0,24.20780926,-112.1444569,-10.95201485,1.170811213,19.23145485,31.50117229,556.1801809,193.4545794,989.5866462,-12.56458618,3.415482538,-20.14395899
0.823731098,1,1,1,1,0,0,0,0,0,0,-52.13149244,91.30472597,99.54989409,8.079123069,34.74104577,7.417545992,898.6815667,874.6865715,518.6259161,5.52137262,26.35225545,-24.03936529
0,1,1,0,1,0,0,0,1,1,1,100.8295238,-22.00743517,5.356901102,19.75795651,12.36519917,27.95548118,859.6115787,237.6270852,112.4886628,-2.97311719,8.378155653,-6.958168248
0,1,1,0,0,0,0,0,0,0,0,117.7861065,157.7586577,-78.94045871,27.76274904,22.69043994,24.67940779,364.4761056,505.4387456,741.3196913,25.30879179,-8.904720097,20.61229036
0.297896068,1,1,0,0,0,0,1,1,1,0,-102.3066577,46.54259131,33.99025816,13.61951841,18.69593848,18.94341558,238.8793516,61.8502408,710.6157031,-2.688914213,-8.946593152,20.00586427
0,1,1,1,1,0,0,1,1,0,0,93.20442746,-161.6476603,100.6885731,22.31722584,32.84039234,14.55889557,506.166574,716.7346076,947.7117276,-2.000163137,-17.9472378,-18.86917647
0.761440619,1,1,0,1,0,0,0,0,1,0,124.0302401,48.11883846,51.83423515,8.061792473,9.072025826,11.20828758,855.4485288,903.6894121,674.5135785,11.39177472,-10.56303664,0.19371403
-12.47128009,0,0,0,1,0,0,0,1,1,0,-87.47309155,149.2497106,-17.07259007,12.51052691,17.30542657,20.84387533,909.7501631,346.8839691,430.1413956,10.13438193,-12.29608059,13.64095109
-7.552121119,0,0,1,0,0,0,0,0,0,0,93.41350816,-32.42244432,1.507211739,7.591367938,18.82560864,11.399813,174.1208067,822.3682685,335.3968628,-22.35185246,-4.036575711,19.61327373
0,1,0,0,0,0,0,0,0,0,0,108.2802763,-86.24353181,-25.89864699,2.01804918,26.46208903,22.72961623,209.9051666,735.9331623,488.7158288,1.024804933,-1.094255548,20.92288283
-8.530377824,0,0,0,0,0,0,1,0,1,1,-14.94767451,110.1975075,116.916205,8.569624643,1.155294374,2.556673222,142.9355803,171.4187376,625.8447813,-28.22908754,-1.660064085,10.70656622
-12.25610566,0,0,0,1,1,1,0,1,0,0,-131.8551529,-133.8080545,156.6935255,12.29535248,42.42056652,28.71677257,872.5308209,367.0732382,236.201905,-18.76090571,2.738955896,-14.6930127
0,1,1,0,0,0,0,1,0,1,1,-145.7570776,60.18854308,-73.29580043,26.93532438,6.833339541,19.6369698,12.68230053,229.0229468,263.6796535,0.683113924,-17.09490671,-9.233412546
-60.59326388,0,1,0,1,1,1,1,0,0,0,77.80752726,-35.45768569,-13.54126767,31.82769029,18.05447457,0.647343026,74.64044158,591.0681749,446.0015203,25.59723615,-24.30639865,-7.474872981
-38.70897652,0,0,1,0,1,1,0,1,0,1,-67.93121476,-55.8083264,59.86976151,38.74822334,34.28006644,39.41269095,871.2354974,172.7904031,850.2239822,27.57530258,16.21241935,22.50092104
-6.054383151,0,0,0,0,0,1,0,1,0,0,99.70728842,131.220182,-59.91061974,6.09362997,34.44602212,14.33761801,252.379511,200.0746114,69.00985236,3.114644107,-5.77130261,15.00694805
0.595078092,1,1,0,0,0,0,0,0,0,1,-75.20294284,170.5765776,95.27056354,10.96577686,30.69522275,6.20345296,629.811667,857.0146927,899.7983333,-9.097895866,-0.821388403,10.77104954
0.830339484,1,1,0,0,0,1,0,1,1,1,-72.67271537,-132.0577976,-73.79677635,7.498218732,14.26967735,4.942785606,832.0879614,971.5927542,218.2712724,12.3646577,-27.65917846,6.97770743
-39.87402584,0,0,0,1,0,1,0,0,0,0,144.6490463,-146.4742837,-65.15023095,39.91327266,29.5844253,30.80326006,473.948625,141.2441584,950.9248816,22.95756741,-3.753687235,20.09740805
-23.38218456,0,0,0,1,0,1,1,0,1,1,-69.14942697,168.1016776,-104.8304302,23.42143137,10.14957582,25.52390432,998.1635261,131.8653367,954.6765849,-22.56734931,-18.82570765,8.790162635
0,1,1,0,1,1,1,0,0,0,0,178.8771623,-78.72810467,75.73715101,29.90889302,18.66759899,22.4221456,949.1230255,953.1816759,732.9233117,-6.919199723,-27.59503627,4.976015156
-8.204553899,0,0,1,1,0,1,0,1,1,0,101.6169163,-84.75611243,-66.70837357,8.243800718,20.13629726,14.70053775,279.81629,931.7639084,399.692413,-7.234610589,5.570786969,-25.88959884
-27.21425412,0,1,1,1,1,0,0,1,0,1,33.61769036,38.90337096,98.04945132,2.532312708,38.46263161,17.29279465,399.618961,325.4174854,555.3901105,-12.27479381,-8.032799878,-9.05710028
0,1,1,1,0,0,0,0,0,1,0,102.5360723,9.084184063,-60.74033298,19.4217141,32.30557205,41.22954352,890.0279874,134.7060584,119.9127554,23.60714527,9.185132505,-27.5833154
-7.617727802,0,1,1,1,1,0,0,0,1,0,-95.91670468,-168.3617982,28.74933496,37.89891686,25.06036447,37.79473455,204.9522737,621.2548868,174.0208873,-12.62761087,-28.88982388,12.08978341
-6.5283223,0,0,0,1,0,0,1,0,0,0,114.4307924,75.02999232,-164.4448133,6.567569119,10.50010482,11.10154865,170.282743,235.056835,275.461076,27.09639757,-9.199741007,-12.16068373
0,1,1,1,1,0,1,1,0,0,0,59.43815437,14.86794218,132.8287938,25.06713602,0.962915263,21.72062484,807.9855791,736.0093662,572.3043953,-29.4609088,13.09682782,-3.034404496
-11.21976435,0,1,0,0,0,1,1,1,0,0,-87.83195984,-32.86440272,161.1045514,41.36764365,5.455965482,26.63751756,359.6521732,719.3069325,523.5510915,-14.34939888,-0.415241638,21.35015404
-30.04267476,0,0,0,0,1,0,1,1,1,1,37.3114268,-48.51486609,35.49258025,30.08192158,40.25538409,3.930098576,539.0103493,428.449936,617.1534945,3.532552617,-16.44895871,-23.7288282
0,1,0,0,1,0,1,1,1,1,0,47.4776282,-73.64813779,43.93036453,2.139038739,44.75744529,9.304386711,607.3639561,347.6303257,717.7370679,-28.32040229,-25.98949433,25.62384845
-7.793491888,0,0,0,0,1,1,1,0,0,0,-165.6858159,75.32674327,50.88288968,7.832738707,2.796837419,18.29967391,463.0629259,202.6742994,869.54989,5.876422146,-28.61918777,23.96558623
-37.11879532,0,0,1,1,1,1,0,1,1,0,22.27688462,-93.04028277,148.5792586,37.15804214,20.00456478,44.19281534,578.2675615,234.4234964,810.5904425,-2.923550129,-15.00184984,27.32625191
-37.83004295,0,1,0,1,1,0,1,0,1,0,-35.98930238,6.380465182,-157.7431028,10.41152493,5.33186962,4.445101614,890.2754555,33.38907739,839.0349919,0.436003489,-23.17701354,-0.573260582
-17.24809578,0,0,0,0,1,1,0,1,1,1,-164.1334349,112.6598291,-31.65362002,17.2873426,23.54069396,40.14670351,405.9206406,604.3888961,94.80355646,-9.841123334,-21.30948969,-15.30716822
-12.55903784,0,0,1,0,1,1,0,0,1,1,-161.3151057,100.0866128,-26.3979411,12.59828466,15.00786053,16.51229784,794.7924102,38.69078557,726.6693355,22.36106756,-12.85111305,9.410955563
-58.79980273,0,1,1,1,1,1,1,1,0,0,100.059286,92.56432911,-34.12889153,31.58554861,25.44574217,26.31313584,344.9145993,704.2332395,160.863679,-29.909164,3.720051128,2.789047497
-27.21425412,0,1,1,0,1,1,0,1,1,0,96.86571587,50.01971243,141.5333684,2.731067435,7.90971956,18.73493366,739.791841,892.9547925,25.85330659,-21.7462183,-4.554754042,15.87400691
-53.57995538,0,1,1,1,1,1,0,1,0,1,23.85091008,91.48056514,7.0253159,26.36570126,8.582986178,22.65486586,50.91463266,56.09574318,335.1973999,7.854285405,23.5186689,10.40379759
0.48989247,1,1,1,1,0,1,0,1,1,0,-143.3656316,-47.9246617,-80.69560741,11.97438756,10.19423922,0.059435103,893.0073716,453.4975072,578.4210055,-11.06366767,29.6410125,29.03357301
0,1,1,1,1,0,1,1,0,0,1,-57.45825586,-157.0135735,94.08093627,18.11979386,30.34303723,24.79840466,51.45716657,307.4959376,965.4447669,25.888509,-7.318396408,7.060211517
-17.48909955,0,0,0,0,0,1,0,1,1,1,50.34714545,-45.92323739,-121.3657322,17.52834637,35.99894549,17.99071649,755.119085,295.2104117,640.0059106,23.10702926,-17.42140064,-1.178610725
