Fitness,Label,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3
-24.90885994,0,1,1,0,0,0,1,1,0,0,155.0793093,171.9968968,-146.3052434,29.7780725,27.12478048,21.32180384,356.2563425,475.5784416,671.0220183,27.57871182,-24.65494407,17.86454759
8.593996658,1,1,0,0,0,1,1,0,1,0,42.5886402,-42.11276254,176.8297491,12.90722781,31.77861433,24.08426539,193.2110386,689.4351009,50.45500317,-18.93395306,-27.26050059,23.10249012
3.01821855,1,1,1,1,0,0,1,0,1,0,144.632274,105.585012,-45.71484306,37.44246174,33.92255505,27.98383938,394.0931808,359.2779615,88.85246089,-9.499379782,2.920235644,-2.367152335
4.16925253,1,0,1,0,0,1,0,1,0,1,-138.5255714,-44.96701284,118.4017482,37.87994619,29.93573032,43.20629891,943.1178922,112.6994924,648.2874492,-1.151756899,-26.00875848,23.86627353
17.54841813,1,0,0,1,1,0,0,1,1,1,-101.1171771,137.6650065,-172.8448478,15.37941975,34.47123506,15.42616657,618.8064042,453.0211621,10.16260263,5.944870048,6.094100902,8.965047058
3.696790944,1,1,1,1,1,0,1,0,0,0,132.6654714,90.41663588,-29.023326,0.010397934,6.725867957,12.32254357,872.425019,601.2511439,321.1884528,-12.94241553,-3.881051653,24.22554307
3.202918123,1,1,1,0,1,0,0,0,0,1,-59.05220556,102.2500247,-4.773883815,20.91591058,5.906364822,39.88761619,674.5574256,835.159638,656.4879349,29.03501859,28.78739231,-14.99081918
2.997741706,1,1,1,1,0,0,0,0,1,0,116.6295194,126.7886338,-11.78936804,43.68145379,37.85598068,3.534669286,237.5988877,817.5708813,405.8287148,-2.021266762,27.09217308,27.90031835
31.24465766,1,0,0,0,0,1,0,0,0,0,165.0523696,10.96525772,-153.3288537,14.03194068,40.2826851,37.56457402,2.34875568,640.2098462,803.1825751,-15.29215469,-26.15266609,-14.21110084
-12.38554199,0,1,1,0,1,0,1,1,1,1,-142.6780352,12.80336202,-120.6467127,39.75474161,29.99056554,38.14841214,762.6610637,807.0137746,632.9524437,12.62563847,11.31981235,-10.74312833
3.086296376,1,0,1,0,1,1,0,1,0,1,-146.6230612,137.0878354,-178.6055272,23.01880915,30.53086354,25.45864411,478.4586467,320.5128441,601.5797985,24.78916454,10.951069,26.80400827
10.81520822,1,1,0,1,0,0,1,1,1,0,-175.8860896,51.28173561,6.116738231,11.0493965,8.718630302,4.089176017,368.4416654,7.792910637,602.7013192,-1.268715357,-11.51293867,14.66666686
-5.477994321,0,1,0,0,1,0,0,1,1,0,-76.85335628,-152.1395831,144.2060245,38.09726762,17.80643127,7.614686939,430.4523133,416.2181369,728.7634833,-5.611579265,27.10844742,24.71910125
4.721569143,1,0,0,1,1,0,1,0,1,0,-106.6263562,165.1368945,76.25968431,7.510796646,19.92497279,28.48471058,929.9671716,529.3309694,626.4744239,10.84913536,25.39185139,-20.82995146
10.64610066,1,1,0,1,0,0,0,1,1,1,157.2709357,-85.64797339,25.10837994,16.17988702,1.207738303,22.51886365,827.0149076,258.9824205,45.88500664,-15.21170375,9.643928678,-10.23541853
31.24465766,1,0,0,0,0,0,0,1,0,0,-55.62470878,43.13531116,106.3574095,33.42665583,5.704793725,36.88985496,27.52469919,414.2530206,730.6501265,16.65282551,-8.029804612,14.449096
-8.887120346,0,1,0,0,0,0,1,0,0,0,-86.16178198,-85.96910266,63.63813994,36.07913158,32.13028868,31.64846662,735.6659462,869.5024386,753.6163217,-17.1728042,19.08646673,-15.72845296
-3.655464842,0,1,0,0,0,1,0,1,0,0,128.2521498,-18.19769715,56.63439399,28.09807308,36.56796408,19.14183499,208.6051099,815.5809655,197.4543748,-12.47876542,1.891993533,16.77975758
31.24465766,1,0,0,0,1,0,0,1,0,0,-88.41519865,-146.2995365,118.3401275,31.59898232,17.02126769,10.16709172,424.5799747,408.8952098,699.7513408,-9.117321313,15.93324041,12.75898576
-3.84411614,0,0,1,0,1,0,0,1,1,0,60.55201967,-16.16873793,119.0699082,9.160944663,29.9039284,24.80460879,614.0192632,280.5322092,186.9726232,5.426008013,3.391835466,-10.07173432
4.092086959,1,0,1,0,0,0,1,1,0,0,-44.38223765,-42.35170169,-14.59959002,16.69220394,18.1722184,19.00743761,392.0420376,411.752033,627.308146,-6.384951457,-20.41319211,-12.25866709
-3.872722014,0,0,1,0,0,0,1,1,0,0,-33.29112273,70.04906107,-0.925019445,26.26597519,32.05057431,26.55856157,31.63186262,266.8352036,570.1259218,-10.76327252,-13.90432196,22.04349201
-5.477994321,0,1,0,0,0,0,0,1,0,0,-64.5904472,-40.96969583,123.0186876,35.53080325,10.92313365,24.25662643,200.9759659,415.2050846,730.2604713,7.124227069,7.251560854,19.04193396
-5.477994321,0,1,0,0,0,0,1,1,0,1,-137.8916087,2.361310064,-107.0141676,39.52382659,30.54783018,37.97250375,757.9752317,811.5120273,645.6774931,10.01436162,12.89019381,-11.91479922
-3.974255113,0,0,1,0,1,0,1,1,0,1,-113.3370769,-97.0818162,-146.8182046,37.75729432,33.27188983,17.77562086,854.6285874,721.8113257,649.5425367,24.28828311,-15.96576179,-6.439511541
2.093719456,1,0,1,0,0,0,1,1,0,0,9.476918988,15.52729763,-50.16311355,20.22568624,20.58961389,19.63236916,382.3790856,428.9866158,639.1118863,2.786010509,-21.55856167,-4.124713635
-2.465855087,0,0,1,0,0,0,0,1,0,0,31.44341334,-5.156226213,33.99246261,27.71915082,30.1226493,17.69539906,42.09043551,532.9162808,315.5423015,-11.44621428,-8.255615476,23.4045872
3.251222752,1,0,1,0,1,0,0,1,0,0,36.43365369,-139.2690899,99.79137906,4.559564461,32.05630474,33.21491488,485.8595973,206.6090353,318.1352841,1.856318968,7.343344019,-26.74447656
-0.017778433,0,1,0,0,0,1,0,1,0,0,148.9934332,-100.9041927,114.6666078,24.79203974,30.85656256,15.98444288,124.4374281,838.0695881,163.4789107,-9.456638443,5.391442751,25.17187181
4.697796384,1,0,1,0,1,0,0,1,0,0,3.62987334,-137.0080557,87.20715399,5.966488443,28.49016906,30.12544656,469.6335447,243.2683029,377.6750798,-2.60260989,2.02399111,-26.25001526
-3.718748976,0,0,1,0,1,0,0,1,1,0,59.37238019,-13.32115815,118.8396773,9.336496628,29.6698312,24.45667083,616.0128433,284.0871476,187.1761319,5.272122596,3.026220428,-9.676220288
-5.180670512,0,1,0,0,0,1,0,1,0,0,118.2588191,21.65101155,28.67396881,29.6909487,39.319767,20.66309395,249.1578309,804.7457516,213.8240488,-13.93485247,0.205928473,12.73636397
31.24465766,1,0,0,0,1,0,0,1,0,0,-87.71484995,-146.6532923,119.906932,31.99261038,17.0688283,10.01248199,424.9356866,409.3387899,701.5087265,-8.904963991,16.610169,13.48345952
31.24465766,1,0,0,0,1,0,0,1,0,0,-93.18956667,-143.8879371,107.6590174,28.91556868,16.69704083,11.22108635,422.1550407,405.8712672,687.7710144,-10.56498875,11.31853029,7.820154125
-5.477994321,0,1,0,0,0,0,1,1,0,1,-133.8458713,-6.464856981,-95.49122923,39.32864518,31.01885933,37.8238168,754.014522,815.3141852,656.4333687,7.807174206,14.21756214,-12.90515657
6.391094898,1,0,1,0,1,0,1,1,0,0,-123.4933805,-125.9662695,37.35124253,11.65316402,14.76542402,18.09962618,402.3349265,385.6134239,607.8651651,-19.92179562,-18.70886164,-23.86678923
-3.895834591,0,0,1,0,1,0,0,1,1,0,77.9380215,-58.13751577,122.4631437,6.573589095,33.35414716,29.93265852,584.6370764,228.1380953,183.9732286,7.694033269,8.780417171,-15.90097946
31.24465766,1,0,0,0,0,0,1,1,0,1,-94.46887759,-129.2318588,-71.51864436,36.96135013,35.49510829,20.87283876,812.4454299,761.7000463,711.7707302,8.558462517,-2.523420709,-13.31484031
31.24465766,1,0,0,0,0,0,1,1,0,1,-89.12032887,-114.6456962,6.519414017,37.03635818,36.1949236,31.71860075,738.1366908,831.2694117,761.1383023,-10.19509828,20.35636572,-21.19761374
-1.407732378,0,0,1,0,1,0,1,1,0,0,-75.74562072,12.42593319,-11.9971785,24.17807999,25.85831798,19.28265071,151.3472293,349.7082492,487.5011273,-15.896875,-18.35995145,4.4413683
-8.887120346,0,1,0,0,0,0,1,0,0,0,-86.44163618,-93.96360813,54.65925159,36.42565038,33.65575804,33.2107147,725.9979264,865.949787,763.2547354,-17.38312445,22.77580682,-18.76511243
31.24465766,1,0,0,0,0,1,0,1,1,0,34.68979665,128.4740378,57.15472277,25.11179337,26.62864929,10.97200316,560.6563254,623.8375606,215.0042802,-9.154645529,-12.53361505,11.81868028
3.369406777,1,0,1,0,1,0,1,1,0,1,-131.9258963,-27.46460342,-130.237385,39.0227672,31.19302301,30.68270231,796.3630163,775.790917,639.0319651,16.89947211,1.320879151,-9.166046736
3.203038718,1,1,0,0,0,0,0,1,0,0,-12.77599387,40.95379907,81.84241286,21.38792071,25.9070153,39.18721116,48.06264903,208.2701869,829.6736098,0.777376901,-5.991144203,24.28779979
31.24465766,1,0,0,0,0,0,0,1,0,0,-54.64570218,49.17589687,89.20229705,33.22282275,8.81263174,34.9292731,24.47329158,404.273427,694.0892683,13.15591615,-9.204030004,15.25241917
-5.477994321,0,1,0,0,0,0,0,1,0,0,-48.27901237,43.67830412,102.7184818,31.57922765,8.951800501,37.36305399,28.88589952,380.8185531,747.4279286,14.25681002,-7.641396057,16.25647582
31.24465766,1,0,0,0,1,0,0,1,0,0,-104.7611773,-138.0429565,81.77126694,22.41179315,15.91121389,13.77564759,416.2777407,398.5421532,658.7343604,-14.0736927,0.133881648,-4.15006614
3.310325765,1,0,1,0,1,0,1,1,0,1,-136.3506983,-10.89322406,-126.2905586,39.32399487,30.69817857,33.75504799,782.4937325,788.6399848,636.5300742,15.14067159,5.435716177,-9.815059347
-8.715784403,0,1,0,0,0,0,1,0,0,0,-83.47495547,-9.215389657,149.8427242,32.75227109,17.48455014,16.64962263,828.4867496,903.610765,661.0797613,-15.15355976,-16.33417962,13.42593193
2.731191024,1,0,1,0,1,0,0,1,0,0,110.2097445,-144.3541827,128.0934504,1.39537575,40.07658615,40.16316574,522.3521821,124.1619079,184.2295778,11.88450282,19.30663176,-27.85652586
-3.706239995,0,1,0,0,0,1,0,1,0,0,127.9316336,-16.91962929,55.73761911,28.14916139,36.65622267,19.19062633,209.9057576,815.2334476,197.9793995,-12.5254665,1.837916359,16.65007379
31.24465766,1,0,0,0,1,0,0,1,0,0,-87.0640926,-146.9819989,121.3627919,32.35836584,17.11302117,9.868820092,425.2662107,409.7509602,703.1416726,-8.707643585,17.23916462,14.15663364
-8.730506762,0,1,0,0,0,0,1,0,0,0,-83.55187195,-11.41263795,147.3749233,32.84750998,17.90381746,17.07899839,825.8295445,902.6343371,663.7288292,-15.21136519,-15.32018366,12.59132185
31.24465766,1,0,0,0,0,0,0,1,0,0,-51.61823021,76.57254632,-7.780689996,31.33889504,26.26204132,23.46480784,20.73790136,348.257432,488.2475495,-7.399043241,-16.05022402,18.34321549
-3.895834591,0,0,1,0,1,0,0,1,1,0,111.3920569,-138.8935743,128.9923861,1.595015776,39.99303641,39.80001959,528.1000571,127.3216707,178.2018125,12.05815321,19.14909222,-27.11757632
31.24465766,1,0,0,0,0,1,0,1,1,0,15.21421158,142.9557076,75.85590601,23.22138563,22.02893936,7.682703379,631.9799528,577.5242109,209.0376472,-7.260746715,-15.43998259,13.1177452
-3.886847869,0,0,1,0,1,0,0,1,1,0,60.95207973,-17.13445919,119.1479881,9.101408398,29.98331955,24.92260762,613.3431653,279.3265961,186.9036057,5.478196338,3.515829258,-10.20586799
-8.785724945,0,1,0,0,0,0,1,0,0,0,-84.18144223,-29.39737086,127.1756866,33.62705139,21.33556931,20.593489,804.0800123,894.6421617,685.4117584,-15.68450936,-7.020508778,5.759941261
31.24465766,1,0,0,0,0,0,0,1,0,0,-51.03669804,81.83503368,-26.40967398,30.97702066,29.6138124,21.26265521,20.02038866,337.4975956,448.7084283,-11.34734408,-17.36527569,18.93691132
-3.793898487,0,0,1,0,1,0,1,1,0,1,-105.421188,-126.7277077,-153.8790041,37.21840358,34.1571574,12.27925119,879.4404799,698.8245808,654.0183733,27.43474474,-23.32712921,-5.278439969
3.84169302,1,0,1,0,0,0,1,1,0,0,-37.69417882,-35.16447158,-19.01575529,17.13098054,18.47240289,19.08503962,390.842123,413.8921687,628.773897,-5.246130559,-20.55542046,-11.24861861
4.855052109,1,0,1,0,0,0,0,1,0,0,127.6361277,-110.8572496,118.2098991,24.164616,28.29594687,15.10865523,68.46081212,769.5973373,188.1378746,-8.708113596,3.36552885,28.20866277
-3.979128222,0,0,1,0,0,0,1,1,0,0,-44.09214501,79.3881258,-23.89800661,29.05385944,31.82169113,22.42443904,24.14349832,306.6075296,479.5414805,-12.63967631,-16.55846405,20.34120518
31.24465766,1,0,0,0,0,0,0,1,0,0,-99.48785797,-66.3538361,62.76572262,19.38329122,11.38102155,24.86959862,269.631867,396.3197819,653.4207568,-6.761954226,-14.85795518,-10.32814888
-1.194485052,0,1,0,0,0,1,0,1,0,0,142.4183239,-74.6857453,96.27005335,25.84007183,32.66711056,16.98535482,151.1190802,830.9405619,174.2493335,-10.41467054,4.282096687,22.51152205
2.424290243,1,0,1,0,1,0,0,1,1,0,11.36396741,102.5683046,109.469849,16.48102792,20.14265364,10.29645557,697.1466296,428.7643582,195.458437,-0.990633716,-11.85340845,6.420223833
1.333129369,1,1,1,0,1,0,1,0,0,0,-124.1530719,11.58544149,-30.61619888,37.34412775,25.05040189,30.39837416,789.8113756,839.4078103,634.9102295,4.172640935,0.174441631,-1.13378084
3.324605953,1,0,1,0,1,0,0,1,0,0,20.99086213,-138.2046796,93.86719707,5.221891594,30.37750158,31.76050887,478.2209793,223.8668459,346.1643906,-0.242777789,4.839191835,-26.51170269
3.429999572,1,0,1,0,0,0,1,1,0,0,-27.00086139,-23.6730456,-26.0766168,17.83252602,18.95235799,19.20911493,388.9236189,417.3139613,631.1174379,-3.425307257,-20.7828247,-9.633685296
3.344746876,1,0,1,0,1,0,1,1,0,1,-134.5837254,-17.51073575,-127.8666597,39.20370449,30.89578667,32.52815655,788.0322061,783.5089179,637.5291638,15.84302006,3.792522721,-9.555886683
3.907438382,1,0,1,0,0,0,0,1,0,0,98.74244051,-79.10752379,92.91326119,25.23230203,28.84463883,15.88564304,60.53986491,698.5047555,226.4067152,-9.530564913,-0.12514829,26.76564853
7.394518404,1,1,0,0,0,0,0,1,0,0,1.410614989,39.86511735,73.50056935,17.31558852,32.68212937,39.91612396,55.72546351,139.3217909,862.5380636,-4.608853714,-5.331722031,27.49702696
4.376645448,1,0,1,0,1,0,0,1,0,0,-73.64606705,-131.6817322,57.56246621,9.280782483,20.08941509,22.84757898,431.4097954,329.6266235,517.9331126,-13.1065188,-10.5068207,-25.08521167
4.840112069,1,0,1,0,0,0,0,1,0,0,126.6509731,-109.7747159,117.3473889,24.20101966,28.31465499,15.13514728,68.19074074,767.1733757,189.442683,-8.736155767,3.246511268,28.15946199
-5.477994321,0,1,0,0,0,0,1,1,0,1,-112.3101186,-53.44718261,-34.153795,38.28968039,33.52618154,37.03234543,732.9313779,835.5533464,713.6876726,-3.941844068,21.28323977,-18.17690042
-5.477994321,0,1,0,0,0,0,0,1,0,0,-51.87519099,43.95427521,104.8330646,32.61152748,7.234369606,37.1782811,26.9434445,398.2963555,739.0970832,15.62217136,-7.808553687,15.4429654
31.24465766,1,0,0,0,0,0,0,1,0,0,-121.703348,-121.8071061,40.68772085,12.27070966,14.2558763,18.78166628,392.2525513,387.237085,614.3061852,-18.62090223,-18.3162274,-22.87714835
31.24465766,1,0,0,0,0,1,0,1,1,0,33.73386666,129.184849,58.0726424,25.01900553,26.40287941,10.8105528,564.1571391,621.564339,214.7114169,-9.061686336,-12.67626976,11.88244294
31.24465766,1,0,0,0,1,0,0,1,0,0,-80.41991466,-150.3380651,136.2269993,36.09269835,17.56422664,8.402044209,428.640834,413.9591849,719.8139148,-6.693018819,23.66115703,21.02968493
-5.477994321,0,1,0,0,0,0,0,1,0,0,-50.31251178,43.83435506,103.9141963,32.16295313,7.980659999,37.25857209,27.78751661,390.7015719,742.7171589,15.02886886,-7.735917208,15.79646726
-3.919519923,0,0,1,0,1,0,1,1,0,1,-109.825326,-110.233717,-149.9506095,37.51822451,33.66462389,15.33724896,865.6359659,711.6136432,651.5281663,25.68415786,-19.23150855,-5.924421679
31.24465766,1,0,0,0,0,0,1,1,0,1,-88.64552915,-113.3508578,13.4469845,37.04301677,36.25704739,32.6813974,731.5401783,837.4452019,765.5207452,-11.85988361,22.38744307,-21.89738088
-2.680922445,0,1,0,0,0,0,0,1,0,0,-32.89250205,42.49754184,93.6710863,27.16245815,16.29995281,38.15361812,37.19683382,306.038511,783.0720534,8.415012744,-6.926200047,19.73713899
-5.477994321,0,1,0,0,0,0,0,1,0,0,93.33466549,134.4733683,-71.98807187,30.88987786,20.81868877,25.92780601,259.0307036,457.6225364,688.7535506,24.43786762,-19.75349026,16.93298436
-1.346820568,0,0,1,0,0,0,1,1,0,0,-1.432476405,42.50259815,66.83599926,18.04284448,32.72568709,38.75255061,53.71950798,149.5229314,837.3133787,-5.2286404,-6.075676512,27.06454954
-2.522461567,0,1,0,0,0,0,0,1,0,0,-32.38414036,42.45853011,93.37216541,27.01653056,16.54273165,38.17973792,37.47142244,303.5678203,784.2497154,8.222003031,-6.902570371,19.85213816
-5.477994321,0,1,0,0,0,0,1,1,0,1,-99.65259284,-81.06079808,1.896960256,37.67903428,34.99984702,36.56716229,720.5398706,847.4488072,747.3385894,-10.84726793,25.43605475,-21.27534021
-0.97750288,0,1,0,0,0,1,0,1,0,0,143.6095623,-79.43584457,99.60302949,25.65019573,32.33908646,16.80401567,146.2850603,832.2321556,172.2980136,-10.24110009,4.483081278,22.99350808
31.24465766,1,0,0,0,0,1,0,1,1,0,24.33330109,136.1749284,67.09941611,24.10653477,24.18267012,9.222858348,598.5839578,599.209597,211.8314149,-8.147530488,-14.0791287,12.50948161
31.24465766,1,0,0,0,0,0,0,1,0,0,-114.1743334,-103.0135312,48.17013949,14.68122278,13.28156408,20.84491724,350.6953803,390.3152866,627.5624392,-14.601806,-17.14419015,-18.62418793
31.24465766,1,0,0,0,0,0,0,1,0,0,-90.64845268,-44.28932489,71.55042219,22.21334318,10.23713473,27.29194903,220.8418595,399.9337304,668.9842016,-2.043352584,-13.48193017,-5.334980045
4.232671759,1,0,1,0,1,0,0,1,0,0,-66.88939891,-132.1474424,60.15446725,8.990995198,20.82394004,23.48392369,434.7519118,322.075832,505.6695675,-12.18810323,-9.411181666,-25.18705697
-3.895834591,0,0,1,0,1,0,0,1,1,0,84.63529766,-74.30434344,123.7702547,5.576911714,34.68320879,31.90803881,573.3187398,207.9553153,182.8178293,8.567701156,10.85615719,-18.14646781
-3.968872245,0,0,1,0,1,0,1,1,0,1,-111.6026955,-103.577269,-148.3652348,37.63922267,33.46585309,16.57135923,860.0649048,716.7749004,650.5231983,24.97767688,-17.57864681,-6.185119273
-8.887120346,0,1,0,0,0,0,1,0,0,0,-85.94239387,-79.70191268,70.67702425,35.80748262,30.93441656,30.42376229,743.2450663,872.2874942,746.060411,-17.00792633,16.1942559,-13.34790273
-3.895834591,0,0,1,0,1,0,0,1,1,0,102.3851128,-117.1513452,127.2344959,2.935414054,38.20562561,37.14339631,543.3217116,154.4648206,179.7556705,10.88318631,16.35749846,-24.09769368
-5.477994321,0,1,0,0,0,0,1,1,0,1,-90.12322474,-101.8500355,29.03819822,37.21930213,36.10931352,36.21694365,711.2107776,856.4044457,772.6730806,-16.04609806,28.56255067,-23.6080373
1.641777015,1,0,1,0,0,0,1,1,0,0,24.65203241,31.83502383,-60.18333178,21.22126429,21.27072835,19.80844706,379.6564958,433.8425542,642.437655,5.369979452,-21.88127584,-1.832927541
31.24465766,1,0,0,0,0,1,0,1,1,0,96.01101247,82.87676345,-1.728196029,31.06396891,41.11138778,21.3287581,336.0853289,769.6606977,233.7909399,-15.11781313,-3.38256821,7.728418532
-5.477994321,0,1,0,0,0,0,0,1,0,0,-44.03969026,43.35297813,100.2257253,30.36231048,10.97637813,37.5808718,31.17574477,360.2150062,757.2486692,12.64726634,-7.444343821,17.2154751
4.259646448,1,0,1,0,1,0,0,1,0,0,-68.66310122,-132.0251882,59.47403746,9.06706766,20.63111888,23.31687596,433.8745682,324.0580007,508.8888877,-12.42919777,-9.698799388,-25.16032142
-3.772294146,0,1,0,0,0,1,0,1,0,0,127.5108399,-15.24170143,54.56027666,28.21623334,36.7720941,19.25468268,211.6133296,814.7772043,198.6686848,-12.58677863,1.766920444,16.47981676
31.24465766,1,0,0,0,0,0,0,1,0,0,-91.78934506,-47.13716722,70.41659063,21.84807147,10.38477495,26.97929891,227.1391324,399.467282,666.9754448,-2.652377338,-13.65953221,-5.979442885
31.24465766,1,0,0,0,0,1,0,1,1,0,-10.22814634,161.8741546,100.2866071,20.75180999,16.02000736,3.385654429,725.1551385,517.0217502,201.2430053,-4.786610441,-19.2367796,14.81480717
3.332342969,1,1,0,0,0,0,0,1,0,0,-12.29487557,40.91687801,81.55951132,21.24981346,26.13678348,39.21193119,48.32252229,205.9319019,830.7881602,0.59471069,-5.968780855,24.39663608
-5.477994321,0,1,0,0,0,1,0,1,0,0,105.3832551,72.99271271,-7.350681449,31.74323461,42.86523302,22.62310786,301.4065925,790.7854922,234.9149935,-15.81089786,-1.96642419,7.526792239
2.537050824,1,1,1,0,1,0,1,0,0,0,-126.9665558,11.77041351,-44.28960769,37.71024039,25.80069059,31.57541328,785.6879146,834.4879573,634.6128903,5.456442239,1.867147845,-2.593203108
31.24465766,1,0,0,0,1,0,0,1,0,0,-80.88018898,-150.1055742,135.1972838,35.83400309,17.53296946,8.503654865,428.4070575,413.6676608,718.658948,-6.832581615,23.21627457,20.55355544
31.24465766,1,0,0,0,0,0,0,1,0,0,-53.70390247,57.69857078,59.03238976,32.63676198,14.24087318,31.36285527,23.31126946,386.8477173,630.0550932,6.761586192,-11.33377508,16.2139181
-3.890559834,0,0,1,0,1,0,1,1,0,1,-115.3216275,-89.64945178,-145.048029,37.89239677,33.04994909,19.15358658,848.4081292,727.5742107,648.4204235,23.49945038,-14.12023236,-6.730597644
-8.887120346,0,1,0,0,0,0,1,0,0,0,-85.53895235,-68.17692798,83.62110833,35.30793654,28.73527979,28.17160483,757.1826115,877.4090437,732.1655465,-16.70472587,10.87565448,-8.970214324
4.829591346,1,0,1,0,1,0,1,1,0,0,-112.5502331,-94.24862908,26.04124497,14.52370712,17.30776683,18.37075957,344.8119058,377.3844385,580.2793387,-18.99933769,-18.62889609,-17.37893843
-5.477994321,0,1,0,0,0,0,0,1,0,0,95.90910992,136.0379127,-75.08672815,30.84352111,21.08162142,25.73575864,263.084529,458.3712083,688.0142339,24.5688252,-19.95785649,16.97182591
31.24465766,1,0,0,0,0,0,0,1,0,0,-52.29791822,70.42181251,13.99264906,31.7618496,22.3445304,26.03865813,21.57652182,360.8334032,534.4604129,-2.784315303,-14.51320699,17.64931073
-0.917744498,0,1,0,0,0,0,0,1,0,0,-27.44212724,42.07927955,90.46622076,25.59790266,18.90289418,38.43366024,40.14082216,279.549122,795.6982978,6.345668619,-6.67285564,20.97009686
-4.851289013,0,1,0,0,0,1,0,1,0,0,120.4329416,12.98163224,34.7569647,29.3444069,38.72109206,20.33213289,240.3352885,807.103032,210.262706,-13.61807003,0.572744313,13.61603395
31.24465766,1,0,0,0,1,0,0,1,0,0,-99.59850251,-140.650695,93.32108841,25.31345301,16.26181063,12.63592993,418.8998984,401.8120378,671.6890654,-12.50828421,5.123913341,1.190448383
31.24465766,1,0,0,0,0,1,0,1,1,0,67.54059205,104.0468194,25.61016364,28.30047282,34.38729323,16.52028907,440.3499068,701.957441,225.0686063,-12.34921361,-7.631247028,9.627459019
2.975743253,1,0,1,0,1,0,0,1,0,0,69.88956884,-141.5750732,112.6257769,3.124671018,35.69333472,36.36580142,502.4082218,169.2209863,257.4118451,6.40389074,12.76844496,-27.24876767
-3.684313294,0,0,1,0,0,0,0,1,0,0,-2.535634348,32.18152995,4.24355376,28.97475224,30.7679124,18.60913865,32.77538197,449.3112286,360.5465528,-12.41341907,-12.36066044,21.70759887
-5.477994321,0,1,0,0,0,0,0,1,0,0,-56.39279829,33.34641455,108.8551358,33.81514397,6.321708591,35.38161939,47.57300773,414.5278679,731.2611948,15.63800371,-6.022596481,15.2467966
5.615068566,1,1,0,0,0,0,0,1,0,0,-4.707742954,40.33464072,77.09821449,19.07189168,29.76017858,39.60176064,52.42066796,169.0576475,848.3643809,-2.285896395,-5.616115639,26.11296113
4.584282498,1,1,0,0,0,0,0,1,0,0,-7.971954498,40.58513663,79.01759792,20.00889882,28.20128555,39.43404434,50.65752303,184.9220554,840.8025647,-1.046573007,-5.767842771,25.37454672
31.24465766,1,0,0,0,0,0,1,1,0,1,-90.07368971,-117.2456306,-7.390607725,37.02298825,36.07018387,29.78538011,751.3819739,818.868906,752.3386984,-6.852339072,16.27812065,-19.79253586
31.24465766,1,0,0,0,0,0,1,1,0,1,-97.95877395,-138.7492435,-122.4380153,36.91240781,35.03848295,13.7960433,860.9314421,716.3064475,679.5586819,20.79504987,-17.45234585,-8.171377334
1.338317959,1,1,0,0,0,1,0,1,0,0,157.3721721,-134.3146677,138.1095528,23.45652016,28.54936,14.70896906,90.43668596,847.1541897,149.7540348,-8.235806912,6.805095449,28.56198671
0.764065898,1,0,1,0,0,0,1,1,0,0,57.4746338,67.10737941,-81.85629196,23.37462294,22.74392648,20.18928999,373.7677436,444.345575,649.6310365,10.95890523,-22.57928172,3.124029242
31.24465766,1,0,0,0,0,0,0,1,0,0,-53.79024114,56.91726205,61.79818985,32.69048859,13.74324385,31.68980353,23.41779683,388.4452041,635.9253707,7.347780844,-11.13853254,16.12577352
-3.962345392,0,0,1,0,1,0,1,1,0,1,-113.8842502,-95.03259077,-146.330138,37.7945443,33.21069711,18.15554873,852.9135045,723.4002481,649.2331516,24.07078891,-15.45691889,-6.519768779
-5.477994321,0,1,0,0,0,0,0,1,0,0,-73.0060141,-117.2613504,137.558749,37.29206988,15.64687834,12.83589794,358.4568329,415.9003038,729.2331455,-1.615871185,20.87858494,22.9379574
-8.887120346,0,1,0,0,0,0,1,0,0,0,-86.28495888,-89.48785783,59.68611189,36.23165069,32.80171898,32.33608495,731.4105993,867.9387507,757.8586377,-17.26537596,20.71031758,-17.06502859
-5.477994321,0,1,0,0,0,0,1,1,0,1,-97.33035941,-86.12697472,8.511070401,37.5670011,35.27021544,36.48181671,718.2664426,849.6312272,753.5124093,-12.1141827,26.19795767,-21.84380049
31.24465766,1,0,0,0,0,0,0,1,0,0,-53.19075202,62.34224813,42.59396723,32.31744,17.19851324,29.41965132,22.67812828,377.3531181,595.1653332,3.277561646,-12.49419128,16.7378019
-5.477994321,0,1,0,0,0,0,1,1,0,1,-128.3921052,-18.36277475,-79.95798905,39.06553522,31.65381967,37.62338268,748.6753756,820.4395993,670.9325871,4.831824404,16.00689143,-14.24018574
31.24465766,1,0,0,0,0,0,0,1,0,0,-54.73397315,48.37710203,92.02999719,33.27775179,8.303865209,35.26353863,24.58220309,405.9066664,700.0909256,13.75523014,-9.004417841,15.16230187
31.24465766,1,0,0,0,0,0,0,1,0,0,-51.54221669,77.26041921,-10.21573111,31.29159354,26.7001597,23.17695896,20.64411348,346.8509868,483.079292,-7.915135523,-16.22211772,18.42081895
